,idstd,Ancienneté,size_Large,size_Medium,size_Small,colab,Secteur_Service,Secteur_Production,IT,R&D,Country_BA,Country_NE,Country_PA,innovation2
1628,565031,-0.4790391401960844,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1629,565034,-0.8297340242580756,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
1630,565035,0.222350627927898,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
1631,565036,-0.6193170938208808,0,1,0,0.0,0,0,0.0,0.0,0,0,0,4.0
1632,565057,0.4327675583650927,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1633,565060,-1.0401509546952703,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1634,565068,0.9237403960518804,0,1,0,0.0,0,0,1.0,1.0,0,0,0,2.0
1635,565073,0.1522116511154997,1,0,0,0.0,0,0,0.0,0.0,0,0,0,2.0
1636,565075,0.3626285815526945,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1637,565078,-0.6894560706332792,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
1638,565083,1.0640183496766769,0,1,0,1.0,0,0,1.0,1.0,0,0,0,4.0
1639,565111,0.502906535177491,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1640,565115,-0.8297340242580756,0,1,0,0.0,0,0,1.0,1.0,0,0,0,3.0
1641,565117,-0.6894560706332792,0,1,0,1.0,0,0,1.0,1.0,0,0,0,3.0
1642,565118,-0.1984832329464914,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
1643,565129,-0.4089001633836862,1,0,0,1.0,0,0,0.0,0.0,0,0,0,3.0
1644,565131,2.045964025050252,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
1645,565134,-1.1804289083200667,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1646,565136,0.0820726743031015,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1647,565141,0.2924896047402963,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
1648,565142,0.222350627927898,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1649,565144,-0.6193170938208808,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1650,565147,-1.250567885132465,1,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0
1651,565148,-1.250567885132465,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1652,565149,-1.1804289083200667,1,0,0,0.0,0,0,0.0,1.0,0,0,0,2.0
1653,565153,-0.8297340242580756,1,0,0,0.0,0,0,1.0,1.0,0,0,0,2.0
1654,565156,0.9938793728642786,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
1655,565157,0.0820726743031015,0,1,0,0.0,0,0,0.0,1.0,0,0,0,2.0
1656,565159,-0.0582052793216949,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1657,565162,-1.250567885132465,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1658,565165,4.4306892366717925,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1659,565166,2.045964025050252,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1660,565167,1.2744352801138716,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1661,565168,0.7133234656146857,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1662,565170,1.2744352801138716,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1663,565171,-0.1984832329464914,0,1,0,0.0,0,0,0.0,0.0,0,0,0,3.0
1664,565182,1.2744352801138716,0,1,0,1.0,0,0,1.0,1.0,0,0,0,4.0
1665,565183,0.8536014192394822,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
1666,565187,0.9237403960518804,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1667,565189,0.5730455119898892,1,0,0,0.0,0,0,1.0,1.0,0,0,0,3.0
1668,565190,0.3626285815526945,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1669,565191,1.905686071425456,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1670,565192,2.4667978859246418,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1671,565193,0.2924896047402963,1,0,0,1.0,0,0,1.0,1.0,0,0,0,4.0
1672,565194,0.9938793728642786,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1673,565195,0.5730455119898892,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1674,565196,0.6431844888022875,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
1675,565197,1.0640183496766769,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1676,565198,0.0119336974907032,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1677,565199,0.5730455119898892,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1678,565200,-0.1984832329464914,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1679,565203,0.783462442427084,1,0,0,0.0,0,0,1.0,0.0,0,0,0,2.0
1680,565212,0.5730455119898892,1,0,0,0.0,0,0,0.0,1.0,0,0,0,1.0
1681,565213,0.222350627927898,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1682,565229,1.975825048237854,1,0,0,0.0,0,0,0.0,0.0,0,0,0,1.0
1683,565234,0.5730455119898892,1,0,0,1.0,0,0,1.0,1.0,0,0,0,3.0
1684,565238,0.1522116511154997,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1685,565239,-0.0582052793216949,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1686,565240,-0.4089001633836862,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1687,565242,0.1522116511154997,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1688,565244,0.222350627927898,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1689,565245,0.0820726743031015,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1690,565246,0.0820726743031015,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1691,565247,0.9237403960518804,1,0,0,0.0,0,0,1.0,1.0,0,0,0,4.0
1692,565248,-0.8998730010704739,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1693,565250,-0.1283442561340932,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1694,565251,-0.4089001633836862,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1695,565252,0.6431844888022875,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1696,565268,2.7473537931742347,0,1,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1697,565270,2.396658909112244,1,0,0,0.0,0,0,0.0,1.0,0,0,0,3.0
1698,565271,-0.3387611865712879,0,1,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1699,565273,0.0820726743031015,1,0,0,0.0,0,0,0.0,1.0,0,0,0,4.0
1700,565276,-0.3387611865712879,0,1,0,1.0,0,0,0.0,1.0,0,0,0,3.0
1701,565277,-0.4089001633836862,0,1,0,1.0,0,0,0.0,1.0,0,0,0,4.0
